table_schema,table_name,column_name,ordinal_position,data_type,is_nullable
staging,transactions_raw,source_transaction_id,3,text,YES
staging,transactions_raw,transaction_number,4,text,YES
staging,transactions_raw,source_market_center_id,5,text,YES
staging,transactions_raw,market_center_name,6,text,YES
staging,transactions_raw,source_associate_id,7,text,YES
staging,transactions_raw,associate_name,8,text,YES
staging,transactions_raw,transaction_status,9,text,YES
staging,transactions_raw,source_listing_id,10,text,YES
staging,transactions_raw,listing_number,11,text,YES
staging,transactions_raw,list_date,12,timestamp with time zone,YES
staging,transactions_raw,transaction_date,13,timestamp with time zone,YES
staging,transactions_raw,status_change_date,14,timestamp with time zone,YES
staging,transactions_raw,expected_date,15,timestamp with time zone,YES
staging,transactions_raw,transaction_type,16,text,YES
staging,transactions_raw,address,17,text,YES
staging,transactions_raw,suburb,18,text,YES
staging,transactions_raw,city,19,text,YES
staging,transactions_raw,sales_price,20,numeric,YES
staging,transactions_raw,list_price,21,numeric,YES
staging,transactions_raw,gci_excl_vat,22,numeric,YES
staging,transactions_raw,split_percentage,23,numeric,YES
staging,transactions_raw,net_comm,24,numeric,YES
staging,transactions_raw,total_gci,25,numeric,YES
staging,transactions_raw,sale_type,26,text,YES
staging,transactions_raw,agent_type,27,text,YES
staging,transactions_raw,buyer,28,text,YES
staging,transactions_raw,seller,29,text,YES
staging,transactions_raw,raw_payload,30,jsonb,YES
staging,transactions_raw,loaded_at,31,timestamp with time zone,NO
staging,transactions_raw,payment_notes,32,text,YES
staging,transactions_raw,return_notes,33,text,YES
staging,transactions_raw,source_team_id,34,text,YES
staging,transactions_raw,team_name,35,text,YES
staging,transactions_raw,current_source_market_center_id,36,text,YES
staging,transactions_raw,current_market_center_name,37,text,YES
staging,transactions_raw,current_source_team_id,38,text,YES
staging,transactions_raw,current_team_name,39,text,YES
staging,transactions_raw,listing_office_name,40,text,YES
staging,transactions_raw,variance_per,41,numeric,YES
staging,transactions_raw,contract_gci_excl_vat,42,numeric,YES
staging,transactions_raw,avg_comms_per,43,numeric,YES
staging,transactions_raw,transaction_gci_excl_vat,44,numeric,YES
staging,transactions_raw,growth_share,45,numeric,YES
staging,transactions_raw,production_royalties,46,numeric,YES
staging,transactions_raw,cap_remaining,47,numeric,YES
staging,transactions_raw,associate_dollar,48,numeric,YES
staging,transactions_raw,mc_dollar,49,numeric,YES
staging,transactions_raw,company_dollar,50,numeric,YES
staging,transactions_raw,team_dollar,51,numeric,YES
staging,transactions_raw,transfer_attorney,52,text,YES
staging,transactions_raw,ta_mobile_phone,53,text,YES
staging,transactions_raw,ta_email,54,text,YES
staging,transactions_raw,bond_attorney_contact_id,55,text,YES
staging,transactions_raw,bond_attorney,56,text,YES
staging,transactions_raw,ba_mobile_phone,57,text,YES
staging,transactions_raw,ba_email,58,text,YES
staging,transactions_raw,bond_originator,59,text,YES
staging,transactions_raw,bond_due_date,60,timestamp with time zone,YES
staging,transactions_raw,bond_amount,61,numeric,YES
staging,transactions_raw,transaction_financial_institution_id,62,text,YES
staging,transactions_raw,transaction_financial_institution,63,text,YES
staging,transactions_raw,financial_institution_other,64,text,YES
staging,transactions_raw,transaction_financing_type_id,65,text,YES
staging,transactions_raw,transaction_financing_type,66,text,YES
staging,transactions_raw,all_parties_invoiced,67,text,YES
